exercise,image,right_ankle,hip_flexion,neck,left_ankle,left_leg_spread,right_elbow,left_knee,left_elbow,right_leg_spread,right_hip,right_arm_torso,left_shoulder,left_hip,right_shoulder,left_arm_torso,torso_bend,right_knee
plank,plank_700851.jpg,107.66935254764664,,26.447179452084537,,,99.64778149406614,,,69.35195152433087,157.0309394412272,115.02836923641298,,,94.08658770374673,,,177.43948646876981
plank,plank_703251.jpg,93.69777024981715,,18.23843629651183,,,70.6343036370784,,,67.70380497898533,136.5413534812883,123.54821976488937,,,105.66863107543672,,,159.32152087569625
plank,plank_703991.jpg,81.32373246918097,,32.61166177399291,,,66.71965769723434,,,64.11683486524737,146.38492416278683,119.6310887514851,,,94.50475943667502,,,149.73467961574033
plank,plank_703711.jpg,93.57043442695826,,11.09112112651661,,,79.88855173379498,,,70.31492103661112,151.6955242222012,117.15004395786194,,,97.60551757547222,,,165.58716937828302
plank,plank_706101.jpg,119.7351930902899,,7.0729841750738895,,,112.4229415560726,,,5.919826820534251,131.33827512490927,111.62150226889109,,,86.29310739610821,,,173.8267428924697
plank,plank_704081.jpg,95.88378054911541,,30.022929725658823,,,64.53072076634147,,,63.6712004190982,156.37181772880356,114.25723563458585,,,88.45836792741088,,,172.5569171097787
plank,plank_500101.jpg,87.80521772953985,,35.4822385176679,,,101.56512876698407,,153.09108585475383,8.657039800366025,163.7368973340024,110.2015661008144,82.42937480756413,,88.78085522112939,93.61154078268356,,168.8441612824561
plank,plank_500041.jpg,86.57925348144825,,29.592639259985116,,72.74936645826112,73.92247354997397,,,95.7093693386118,166.1805807544412,82.55686631334775,,,63.467977385760555,,,164.4788269228054
plank,plank_100931.jpg,,136.7511549232508,77.76473549744725,43.626931846831354,39.18625494119861,,151.19246454434028,113.89138459388627,,,128.65902301277413,144.04190517712507,136.7511549232508,,170.79497445806143,136.7511549232508,
plank,plank_600351.jpg,,,3.757023940892382,,,89.542534337105,,,,,109.73945446781207,,,88.20334677683354,,,
plank,plank_100641.jpg,77.59378312067284,,46.54902911282848,,,83.61640243774744,,,60.65020832939867,150.16227694492574,151.68417938818192,,,111.7631730140121,,,166.26039367823492
plank,plank_500121.jpg,84.7858274898639,,37.03607648152796,,169.60397072585178,110.31271905213102,,154.5294733974888,10.112671144232314,164.04611012338435,108.92993538641991,82.98935898224832,,87.48305509873285,93.70771632768073,,166.9415116792857
plank,plank_600171.jpg,104.37669090826873,,4.413536360700183,,,100.83892348502039,,,77.96635547757771,123.77983852542454,121.615285021678,,,97.6709874524444,,,149.4726344625582
plank,plank_706241.jpg,116.74776379020815,,13.972522018529425,,,92.75979321760217,,,18.389670401618233,139.1966358938452,108.0562717962523,,,85.42552528800522,,,176.626057519451
plank,plank_705011.jpg,112.2421932339909,,12.758457649538881,,,71.64254746576336,,,43.44334213557905,160.3011322983571,113.42292615028232,,,90.69646923123375,,,177.76616904998076
plank,plank_705481.jpg,95.88805658951927,,20.897630592831778,,,86.56297700911912,,,72.9015327553521,146.63199460309036,115.15924909519916,,,97.14640286663797,,,166.00735930008682
plank,plank_705471.jpg,105.72078601647598,,27.45448129553415,,,80.10345203707723,,,77.73934095507695,142.5631718751896,116.08394826948124,95.54474399513308,,100.27253718896625,,,167.15253265966817
plank,plank_100761.jpg,,,,,,,,,,,,,,,,,
plank,plank_703071.jpg,89.84920609280219,,48.35591357035126,,,45.46302841690759,,,73.05568366593785,146.3228075334259,111.57000398408259,,,93.71543646638197,,,162.5737843434282
plank,plank_700011.jpg,114.83009064470697,,28.232291187686467,,103.81160894623032,89.38600142989277,,124.26031250104613,65.88229546245542,152.1598450463798,120.75032047889339,92.5746298252819,,98.37323368882568,113.32766458856877,,179.27634401147338
plank,plank_706581.jpg,126.07565835698352,,14.990335264193456,,,110.14241023813952,,,9.910478753941183,133.9392437161937,106.10094405056721,,,85.08429160389586,,,178.949727130293
plank,plank_700201.jpg,91.55151898162669,,40.34948643407346,,89.71452437698909,50.22902492825216,,,68.97153292606109,173.12965324321203,99.91363561975707,,,80.48104176343571,,,179.75982470222917
plank,plank_706011.jpg,129.2626682795425,,15.301457783498655,,,,,,24.82085010403732,155.69631307786352,,,,84.5487260680736,,,147.6220458454186
plank,plank_701051.jpg,117.20771387162834,,18.788406793747715,,,,,,39.97100891825984,156.62984057713172,,,,91.98301333281685,,,168.0295083885731
plank,plank_600241.jpg,127.30107301414819,,1.8409500824824534,,,102.77021653467824,,108.02020982953816,86.42904275056321,136.17514917263856,113.1890113857275,91.22306917636307,,94.79558039423847,114.42864721804199,,154.88717121237042
plank,plank_706561.jpg,121.80966453199645,,20.866060201698975,,,83.2135139730875,,,29.077476303150057,133.9430276697172,106.52783552926297,,,82.72797641049272,,,176.50622922806082
plank,plank_500331.jpg,94.82203517012508,,25.784397720039884,,,66.3396607276365,,,92.40687706100555,169.80883451860547,102.74356812885057,,,83.39634880112823,,,171.8921822315549
plank,plank_705971.jpg,119.20114416637114,,7.89571439164458,,,101.03890363544791,,,13.920892460552958,132.34477798271968,112.72283987612424,,,88.66979926156883,,,175.9260699737111
plank,plank_101061.jpg,,149.0880400655074,31.881220583451196,87.53982220391686,54.478799187038575,,165.31053085040125,74.07022187974567,111.38288094804321,,,100.21997021041678,149.0880400655074,,130.08499410427112,149.0880400655074,
plank,plank_600581.jpg,,,50.834578025905834,,,116.26027881032986,,,,81.52787951890166,143.05046054934408,,,112.59876653006327,,,
plank,plank_704351.jpg,100.11837697011232,,19.292095580945375,,,77.32505869847569,,,56.50963745245203,155.38613880640938,117.70762800836114,,,94.7458871188998,,,169.9905147539912
plank,plank_702441.jpg,90.15851485745823,,33.62750962633263,,,60.327425236371305,,,55.455025202580956,128.7460110183103,123.16800791637509,,,100.12976112913324,,,140.023032138788
plank,plank_703051.jpg,90.03906705217007,,45.11715219812855,,,44.55054117844595,,,77.47001007564658,158.29145808277497,104.14774261101363,,,88.19266999910309,,,168.9823079237137
plank,plank_704071.jpg,98.67560407822485,,26.929507882866826,,,62.534016329911196,,,63.456790470886936,162.57602569008012,114.64756419068698,,,88.50144390262436,,,177.7828325911954
plank,plank_701481.jpg,112.70083934739607,,12.264193296274309,,,94.07751638188152,,,44.034388398111986,143.382141542965,109.38276086696948,,,86.86321749267363,,,176.14830496568945
plank,plank_200251.jpg,,,86.35737076855719,,,171.65013550823747,,153.92442209712058,,,170.68378123955827,178.2219250729535,,175.028448860199,163.4943779194469,,
plank,plank_701511.jpg,120.34116532851,,9.142900557222049,,,83.70352704279365,,,45.18647007353079,137.85560109534916,108.14607978567696,,,84.66054113424698,,,177.92839218289058
plank,plank_200261.jpg,,,97.01057302466418,,,159.2669736255781,,167.6585249499171,,,173.28642164541546,162.40396466270067,,175.6497683889273,155.32526042810193,,
plank,plank_100491.jpg,114.683382163288,,172.48951105630348,,96.20330257186602,,,,72.4366623715505,133.05019421808214,,21.92154254972002,,70.46220333771534,,,163.414054449723
plank,plank_706031.jpg,120.32362944408634,,11.69942796419444,,,97.65561970217979,,,3.551232355711034,126.99304746849779,111.60863553582641,,,87.91174763693428,,,174.89618286123815
plank,plank_702591.jpg,102.4255545270974,,9.853308202096015,,,87.53586001184406,,,79.26404621134199,164.28822607414043,112.83291556866268,,,89.49702938546216,,,177.18639801428336
plank,plank_704151.jpg,97.07244636371958,,24.98480541597495,,,71.26313741599095,,,61.83810310746455,133.19744349781243,126.79081035148285,,,106.30812993841717,,,162.52204339422192
plank,plank_100951.jpg,,139.07859354616716,74.39524639782485,52.964380530453305,42.59214428401734,,158.53527931709854,109.36358539596667,,,,144.78713010887049,139.07859354616716,,174.0280504121567,139.07859354616716,
plank,plank_704361.jpg,93.5743262677916,,20.79692799942368,,,65.94690308606047,,,50.04869672837211,154.4006932157707,119.59540371912485,,,94.15820763576477,,,160.50867071453257
plank,plank_700431.jpg,83.0594173229184,,55.12206047914532,,,54.38011967278632,,,74.6421097321728,160.028327494267,112.5559104199404,,,90.93792432650378,,,161.9283023774982
plank,plank_701601.jpg,102.6552378959017,,8.320357926784054,,,97.64035030274172,,,70.25528218262284,166.47708641673543,106.30839051619994,,,85.40867211482185,,,175.39862095767225
plank,plank_700021.jpg,105.97754753761217,,33.39986838447028,,93.73476940252672,68.41907588188617,,,72.56903699817973,176.74767411969148,103.0764935903357,,,82.98083363752023,96.90577631297884,,171.5980244616491
plank,plank_701661.jpg,69.4772375055087,,58.04327566075419,,,76.42150047993546,,,42.151797570105266,151.84458189154327,139.41434598435183,,,108.73135985964548,,,168.67977575557097
plank,plank_706091.jpg,131.50314541725422,,7.650674704067107,,,,,,12.387520664900384,153.67094042476856,,,,85.82506436274224,,,150.93883804940964
plank,plank_705241.jpg,105.10367274039079,,26.704628046287326,,,71.39123384261246,,,72.79284536250722,160.43124714674153,109.9236078887356,,,87.66015773215824,,,171.14528520909266
plank,plank_704581.jpg,79.54798639230049,,45.96392504189543,,,61.19934063557822,,,60.275485669425635,168.60884860668696,117.55808482347958,,,95.01585134441339,,,174.2050703354389
plank,plank_705751.jpg,87.7011460585072,,33.256028998012496,,,64.45434448305029,,,71.11195661299782,160.78227841490994,107.60334583461163,,,83.66286810629401,,,156.3292722361764
plank,plank_702421.jpg,88.21926687962517,,32.488338222064755,,,62.25132871314235,,,53.836414970744485,127.07439073070334,121.11703737494835,,,98.92214500484532,,,136.20722912734186
plank,plank_703721.jpg,87.78472780713561,,13.809915594127467,,,80.87753441339461,,,65.99803589284657,147.19136869107393,119.09161169591329,,,98.14404492763175,,,160.64605032178974
plank,plank_703911.jpg,83.94315754159078,,31.088378284810148,,,68.84210909286077,,,57.769938849267824,144.18327436423172,120.34345357347789,,,94.72658502090168,,,151.08288779829044
plank,plank_703101.jpg,75.49311116222407,82.4239410761727,14.78114240653728,108.92590282901675,120.52753222235016,151.22155798714476,59.29328986464692,,42.495683643339774,77.41986863949538,119.21612868144197,99.99022790591717,82.4239410761727,107.48203541500133,,82.4239410761727,51.62721275434262
plank,plank_600041.jpg,119.12773672848282,,28.137240484638195,,,97.64761487771122,,,61.83405266736151,119.65844979587212,118.63761988493654,,,93.40090855161637,108.71273892247363,,143.1524453710799
plank,plank_500131.jpg,88.95504928619998,,36.46692002962106,,,109.80203315783464,,156.13879126673032,9.654891770396661,163.29444361177175,107.89282092386142,84.66122951393822,,87.27152025911454,94.58178395705033,,168.86929723437217
plank,plank_703091.jpg,90.93694826908872,,45.791763029855254,,,45.15552824972339,,,74.37767018028701,154.325785429548,110.93817137749767,,,92.11089511762837,,,168.36671532009106
plank,plank_100251.jpg,126.12427610331432,148.52884335796273,164.64294226294996,122.0283841354134,64.95715649370611,,172.3121375092028,,101.81180812749888,163.35112882365686,,52.45156093712778,148.52884335796273,,,148.52884335796273,169.59006950899644
plank,plank_701681.jpg,69.58991172537566,,55.1684932169869,,,77.51083434283005,,,39.32556955148891,147.40199714751367,139.88778508492516,,,110.44167220136157,,,158.3216433500053
plank,plank_500551.jpg,99.34875070534466,,24.44339764771615,,84.033782954778,84.66625621372184,,,84.01600395772756,166.408181046017,102.29991614571952,,,85.12457128191471,,,173.1494869106685
plank,plank_702771.jpg,104.77866755014162,,19.12866975802828,,,83.76163164164294,,,88.79951853396587,158.98341905317545,116.2059555204831,,,91.96784914698173,,,172.21404769441713
plank,plank_705051.jpg,111.19817462795737,,21.989811429123044,,,78.02216450996617,,,68.18497877759204,160.4020290278678,110.09939673106,,,88.9655139520104,,,174.73588228798712
plank,plank_200081.jpg,98.2053372362761,,31.263344314535967,,,80.49422653872331,,,67.68791038352188,151.93024043724432,114.14823598116197,,,89.42941672989008,,,172.9296451883431
plank,plank_706331.jpg,121.7345627429388,,7.243962344672954,,,91.0730672150124,,,10.606713606390688,133.60288868813862,109.63096502340204,,,86.89776182474984,,,179.69095778157222
plank,plank_600381.jpg,,,1.7816737040543804,,,89.09604025889209,,84.29274184601202,,,111.69022285553076,90.43615488037973,,89.70254735520298,116.36920557957242,,
plank,plank_100981.jpg,,147.31632288327472,57.664232228544904,74.38958193413224,38.634986439838414,,168.35145089828632,92.81404546052383,,,,122.43440399223415,147.31632288327472,,154.47263894743958,147.31632288327472,
plank,plank_704571.jpg,83.46863859956511,,45.42807764966775,,,61.5551043236555,,,59.11046613585308,167.25157727099273,116.35290779055964,,,94.61225714500328,,,176.8537996486156
plank,plank_600461.jpg,,,24.036110076875488,,,81.20164674405278,,92.58176325436908,,,118.38804326506032,90.66996357428367,,91.7296204491736,112.84205959096161,,
plank,plank_600161.jpg,104.6488915675254,,6.355152285304965,,,101.78329062496617,,,74.66442215985546,121.38082401143214,126.04924793934094,,,101.36073999562508,,,150.31477833059097
plank,plank_701371.jpg,34.01704008772529,,5.033605215500539,,,106.48918703754804,,,32.86938506166836,148.73507447675473,109.62618757033962,,,87.5302880145384,,,177.933332331194
plank,plank_702881.jpg,101.89269398853737,,35.430396158998434,,,70.93196463866234,,,58.20214277440153,144.76546325011728,111.6513666101904,,,95.78610665369695,,,170.5332529270122
plank,plank_704021.jpg,94.59398547822333,,35.26701076253679,,106.69330248432256,66.2574259791065,,,59.9791377960238,165.64910085166412,111.55789490417135,,,85.53288877125516,,,177.97823145448643
plank,plank_706441.jpg,84.15615797969069,,2.8308273672579607,,,116.35025655215881,,,4.543373536233622,130.5677774225466,103.8738226307571,,,83.77868693300192,,,179.6586059301327
plank,plank_701211.jpg,119.73303080694042,,5.437049813506912,,,101.04359616345037,,,42.13010660847885,136.4964453681417,106.81605570257872,,,84.1868400884106,,,176.0526563645227
plank,plank_100471.jpg,120.7652016451034,,143.914269206713,,72.34960375048222,,,,101.18341064295757,148.77140710836102,,,,,,,166.90735242403252
plank,plank_701121.jpg,121.34460682078178,,15.510095214302227,,,106.9033468489551,,,34.703694475820384,130.8815984973779,108.45659237511836,,,85.71679888945565,,,174.85510363914193
plank,plank_700671.jpg,52.19825985568351,,61.04645924198751,,,82.48100838928947,,,50.23767945796097,150.49321332159704,149.61628230355828,,,122.11137553788167,,,162.8209107421127
plank,plank_700981.jpg,107.86827880167975,,12.385573532808838,,,101.15750758042809,,,42.888340705618056,157.24493138237932,114.91157479292714,,,91.19676921907815,,,170.7715245786471
plank,plank_703681.jpg,89.82959235971462,,10.954105061446949,,105.58197671730242,84.4642964877491,,,68.47298118511287,149.64882213811143,116.26321406038599,,,97.84020437711355,,,164.62476560411966
plank,plank_100071.jpg,,152.84144287031927,65.87934243602771,95.6774807756088,61.66199519374695,,172.78716480589387,42.48245558850258,,,,88.1733029626352,152.84144287031927,,122.80011785842706,152.84144287031927,
plank,plank_705271.jpg,105.57561951509071,,25.721778927746957,,,73.11095523217531,,,78.7657808801453,163.32787164085173,107.76200347378438,,,86.2596738624995,,,169.43716364581513
plank,plank_701981.jpg,95.12711728284148,,32.579411904651344,,,50.650378639098896,,,73.58470426953572,149.1163431587481,112.62428702162023,,,94.77091042003109,,,165.86842339093718
plank,plank_700661.jpg,60.87321392325659,,61.41621401988672,,,79.11272768810643,,,40.19977514245503,135.80383598012713,154.21667066790914,,,125.58591463741325,,,149.06810610675112
plank,plank_703301.jpg,96.75574511410849,,13.395263168578815,,,62.96168461163361,,,54.36006075373204,131.5839497505823,130.23801718560946,107.23180219777441,,109.61837423497155,,,157.0376328165651
plank,plank_700061.jpg,98.24342539376279,,47.01877571197322,,,47.74314308492677,,,64.89531917507873,158.40216738896413,104.03325914492302,,,89.6988758770859,,,177.97365385165116
plank,plank_100411.jpg,171.11715693613442,168.29029360366192,74.50087954937477,175.080927498181,131.5606748912716,,177.96741054662184,,48.51553658292476,175.5746901198173,,,168.29029360366192,,,168.29029360366192,176.08525881567283
plank,plank_701731.jpg,78.74252388641409,,54.35677887412239,,,76.73977248763698,,,37.19709768976995,141.71258866481372,140.68126080219645,,,110.18547826442165,,,160.9076398474749
plank,plank_700091.jpg,91.88795358115695,,46.71418469343418,,96.94919537475373,59.46512484422678,,,66.02833852402433,165.1993841179436,113.35422571611466,,,89.5126474308774,,,176.45686291159345
plank,plank_400001.jpg,97.07162373602516,,29.29793410157295,,,81.73958364387806,,,15.703176697031692,134.175463612675,125.37168815571685,,,98.12254568361259,,,166.95879922094014
plank,plank_706461.jpg,124.17084875192107,,1.2593851056508245,,,134.109937298026,,,10.437349680636773,130.3151621734289,104.06000555284133,,,87.13011264508964,,,175.4181785410063
plank,plank_705211.jpg,109.08345679793595,,19.99387244430237,,,78.29873509301467,,,81.05779045396936,163.60828679072043,109.65027460290779,,,89.2105339439229,,,176.45255401550287
plank,plank_500281.jpg,86.18334028859897,,42.815414336166675,,,101.11940733988888,,158.81177024211019,17.76131712375789,162.35741519357734,113.79415000270183,85.28011794948868,,91.99961968942877,93.7486510046268,,171.610573180145
plank,plank_701631.jpg,70.71623077666406,,20.96750442055424,,,85.488805962862,,,41.58443681608021,132.3800408100387,97.0447793270307,,,78.22278385400344,,,175.59696709112993
plank,plank_600531.jpg,,,45.09328750011143,,,99.2977479873745,,,,,117.92436901449355,,,91.47809202460321,99.137490180223,,
plank,plank_701851.jpg,90.33653605917391,,5.233283839156306,,,95.95778900422192,,109.85105156016583,70.50193211450896,146.873504501776,117.38759005979931,92.0515658338964,,95.99141060837462,115.98885085957657,,159.21827865397685
plank,plank_700171.jpg,94.66848460237664,,35.18224436125036,,93.07937669970397,52.292134640520665,,,67.82130487327,171.37408943407848,99.480630847631,,,81.49613099994042,,,179.67062411472017
plank,plank_706271.jpg,121.27472823302726,,19.82351805648044,,,113.47804420843366,,,10.482246670454726,129.71121452649763,104.80789002828973,,,82.77502367769493,,,174.10061875208604
plank,plank_100691.jpg,63.96043066588417,,62.90458759733204,,,112.25509880809712,,,47.041715502875775,145.45347930650217,168.1558754860928,,,138.4616353133297,,,166.25103883602728
plank,plank_703811.jpg,91.35621383494694,,18.967939384348863,,99.35166343754102,64.3039235050779,,,74.51060521068096,156.98663293556012,113.21271865000287,89.98760877505354,,93.82911532013716,,,170.3162822879481
plank,plank_705261.jpg,104.61216661168069,,26.821992724830103,,,73.26303140882824,,,74.77943146871556,163.6120378824778,107.21116825567934,,,86.34417279430282,,,170.1357217695765
plank,plank_700551.jpg,96.12436327774846,,25.40910187344711,,112.49813047984448,56.961614860511574,,,59.82769520029388,149.6697985217842,117.64577830929505,,,98.30079240438427,,,171.44421263401168
plank,plank_705041.jpg,111.26029733013421,,17.46997998356336,,98.50820100884324,74.79407688576562,,,76.13237941427256,161.35060488317202,112.96015638583258,,,89.07232417432907,,,177.51114617178575
plank,plank_706511.jpg,125.31053268791203,,2.596689987075255,,,124.94213618565308,,,3.855226773573392,130.0013459706485,104.33462935933919,,,84.38210529611038,,,175.23598655556373
plank,plank_100111.jpg,,150.74319589226766,113.33515813016922,92.93995434170358,65.50109837396765,,166.246330048961,22.411463872986392,,,,77.99819456453008,150.74319589226766,,102.15407585834008,150.74319589226766,
plank,plank_702691.jpg,103.61190704990022,,35.1541079644874,,,64.27901030572148,,,57.2653791716131,150.19824648215732,110.56926322343583,,,92.83697451089152,,,170.35922154113203
plank,plank_g19.jpg,94.03294329429973,,26.3765649015739,,95.5437868055944,72.86733346405444,,,76.70365901318735,170.58763914345218,107.74715398854971,,,80.15873908653154,,,170.32490609706943
plank,plank_705701.jpg,87.46089188114028,,34.31596768475013,,,66.31873368274114,,,66.39399287962078,159.08508221055862,111.5800114043721,,,87.79702640656977,,,163.63666545679436
plank,plank_702391.jpg,104.5853525711129,,30.993737441855053,,,63.94816332799041,,,49.062900124966625,122.67549046351344,131.0312423868267,,,106.19359828122161,,,151.8661360804458
plank,plank_701791.jpg,77.00478966623731,,57.40405185950831,,,84.20810151427618,,,41.59480608993719,146.4608087961353,140.02992204504534,,,109.99912338660646,,,164.52035928085326
plank,plank_600151.jpg,106.78745186674006,,5.711634247803132,,,97.95040613458872,,,72.01550575539366,119.7323531988625,124.07721339620583,,,99.77877034354226,,,144.91568139012358
plank,plank_701421.jpg,131.01387031227878,,14.099144895152678,,,99.64733362158144,,,10.591355366596058,158.42281660204574,112.36388578334783,,,85.86313624916956,,,152.35861464121066
plank,plank_704481.jpg,82.48684376692653,,29.3819933076141,,,65.1803783827373,,,62.23152145314185,158.37665900966397,115.68228717651301,,,95.26898571361507,,,172.0619348271567
plank,plank_704271.jpg,79.60106982992083,,30.450494153493093,,78.37873285266679,50.600658543756104,,,84.00645642745354,170.10108861222264,99.4981318929026,,,76.66697768008734,,,158.58221936730146
plank,plank_500731.jpg,94.94375122719431,,13.391628771492229,,,81.55676700900415,,,78.68685867213317,165.2035279276204,104.6097408662916,,,85.19860862965379,,,171.9321956238615
plank,plank_300021.jpg,103.16234394034461,,42.07691417818092,,,83.25304174269512,,,58.579459160927854,148.1697422130004,117.24296800621075,,,88.3155206595429,,,172.28622450222574
plank,plank_600321.jpg,,,4.5863538383255955,,,94.61401121506296,,101.77592167607658,,133.63086549560842,114.55758730128564,92.97444810868686,,93.27702133059137,116.5709750275928,,
plank,plank_500181.jpg,88.53283037879481,,39.789079122712536,,,108.18164532194886,,158.13667691468325,12.229949163851177,165.3883589127204,107.98351504245069,82.77909162470426,,86.58470635942012,91.80928256524217,,170.01526525888477
plank,plank_705351.jpg,92.68292513063443,,22.9760089814916,,,70.73354315301279,,94.18927027220592,82.95341718832593,143.2620875073016,113.41357001241354,88.62233960068382,,99.68975017975147,110.25160892323001,,161.75719028529414
plank,plank_701821.jpg,88.20343389032743,,3.3509254980462697,,,93.3618559290366,,,31.875124380568256,129.7724483127772,125.20127074688526,99.04221822399096,,105.09278505523513,,,142.57763315618848
plank,plank_g1.jpg,94.94031056966124,157.3281218196779,18.057191595019255,91.98351749988647,119.4958532069154,86.94442892224076,158.509040621072,118.98650821325799,50.68698739689003,141.40908929325855,122.16247146955018,82.8478290537909,157.3281218196779,93.28683969785776,100.72320899094507,157.3281218196779,165.08208619732477
plank,plank_706341.jpg,120.89545022078025,,6.896700609460533,,,92.67744649401843,,,2.5898145857836212,133.88691312214803,109.13648149961236,,,86.5200951776431,,,177.97094807080816
plank,plank_100181.jpg,,144.66090901945546,169.81289486030204,108.62083349554327,64.20197599168223,,170.86829414929642,,100.70962225799443,,,66.76275662999649,144.66090901945546,,,144.66090901945546,
plank,plank_706411.jpg,88.59198170533551,,12.198015138999725,,,117.4981041599597,,,17.626455218730506,128.79103425702718,104.30368233398015,,,83.62077671065573,,,178.29353790101953
plank,plank_706321.jpg,123.09292495172738,,9.079420694637925,,,95.65595461733517,,,13.567212185364111,126.57526569626496,108.53517671307067,,,87.00478031870352,,,173.48578676234752
plank,plank_g17.jpg,102.86806653543113,,0.7282099772613079,,,89.5781952094514,,89.59083467965415,96.2214189432183,161.64249946729953,116.47118896996811,90.32025097509653,,86.53008449957416,119.70634972704356,,168.80590094530163
plank,plank_600231.jpg,124.90122729519554,,8.21563015949323,,,107.38282631267592,,110.03893221967719,87.51625044645363,134.90928033063452,115.06246352176593,92.68388795914301,,94.31499405628728,116.32997557160849,,151.6180053545291
plank,plank_702931.jpg,88.67114170661544,,39.12739449853535,,,44.13162922098265,,,68.38285425509396,138.1582100898172,117.17836006459729,,,100.40160865677447,,,161.5434899743384
plank,plank_700321.jpg,91.64119661042388,,26.876997941324326,,115.3087791753753,58.377068759187985,,,56.9956332273434,163.1339051845232,116.20312719830201,,,92.49598422791219,,,173.50997672236198
plank,plank_100081.jpg,,148.3983003259129,76.26406051145135,98.08389468902466,61.584085923360256,,166.78436680990492,38.07249654332752,,,,83.83529778091403,148.3983003259129,,117.13393742474004,148.3983003259129,
plank,plank_702111.jpg,97.89132329750011,,21.425728491728428,,,65.34677038688854,,,64.40633836289193,139.98728157179895,123.52288004647892,,,104.12172929224242,,,165.61723432626312
plank,plank_701901.jpg,98.05760265665191,,10.671301129388368,,,95.56512931364436,,,147.90815416775055,143.73538360045606,119.67850194469717,,,97.41920368687663,,,157.36633137922604
plank,plank_705441.jpg,99.11214161310221,,25.64181712236189,,,79.25381477911414,,,67.05863796555222,143.49548260183232,124.21712760531703,,,105.46397326166242,,,169.91557462708025
plank,plank_701521.jpg,101.67566530253072,,20.821283483190133,,,94.75679420140378,,,63.91284787756675,155.49106396595758,120.92670710503812,,,91.2303413430465,,,168.95714546957947
plank,plank_g10.jpg,,,64.38612468021832,,,126.85683417540194,,,20.34561650169,,177.14490063298953,,,158.62231084211385,133.44327375793762,,
plank,plank_705391.jpg,93.09458760600278,,18.685210418577846,,,68.19536290495793,,,91.54199993327546,149.74023263026305,107.80286410391817,,,93.47151970166907,,,155.64603055860175
plank,plank_700891.jpg,104.16330164253985,,24.242606191581835,,,102.19133991374301,,,68.91379696332505,153.57776704856732,117.24023592316452,,,95.78744899508587,,,174.28498586453594
plank,plank_702061.jpg,88.84028516769972,,35.26081896573695,,,57.34680880435021,,,70.41791146756036,153.13531592317932,114.30051810346703,,,94.19958401416108,,,166.28111267982098
plank,plank_500621.jpg,99.24251092555816,,12.403897461214125,,,64.87253677724003,,,83.81198122333083,166.21354478502514,105.92963298697128,,,86.52651529359433,92.5173795784749,,174.9503669727348
plank,plank_500401.jpg,96.28695430762988,,28.919519227671262,,,71.21465035414543,,,86.60643233943736,168.26149969752404,104.6723836668944,,,84.53514289298663,,,172.62510923621628
plank,plank_100851.jpg,,,79.3972470261454,,,,,153.56917820385377,,,153.15083604227195,176.27500239008165,,,165.13724934643102,,
plank,plank_700751.jpg,58.532805921132535,,55.364599887319834,,87.32119816684785,81.90311259786598,,,53.53407752130709,162.5932861572801,145.48069305197092,,,120.01076117940804,,,174.83176763317618
plank,plank_703511.jpg,97.85641931119441,,32.29197632391359,,,66.8151331718884,,,59.76811392810838,143.78929843187535,111.35960660448683,,,92.86155369798094,,,165.76276431379392
plank,plank_702071.jpg,90.48931456166223,,29.401416027760927,,,61.722050485012595,,,64.37581259074862,137.82938576916283,120.62974888323072,,,102.75734532303431,,,154.7385181487014
plank,plank_705001.jpg,112.91858925763198,,16.32321512745621,,,83.04289163375643,,,57.88815102102272,160.69576918559457,112.7622913130538,,,88.85442840676176,,,177.52025688219234
plank,plank_500211.jpg,86.17184327919794,,38.05168329570539,,,108.20865315958896,,151.95777134903003,8.231102160802543,164.82370047493515,108.31902653397273,80.21937873523541,,86.86078769372791,91.7802027389677,,166.959747235722
plank,plank_705321.jpg,105.43008930488811,,9.367551194576793,,,63.48765150624629,,93.56656304184357,78.85441932451273,136.54468403084257,118.48826751311299,93.30447023661141,,104.99033093118986,116.77905519608358,,170.60119686732187
plank,plank_705631.jpg,93.6912802818189,,30.690206936122088,,,56.96670941535495,,,61.93966463629599,169.89736656803493,107.56770177183242,,,81.82645253110219,,,174.2229497834304
plank,plank_703981.jpg,85.69258335199969,,25.50690935655845,,,72.19660374848577,,,62.54859344606829,142.39509542051331,121.86354698371427,,,96.9414625884577,,,149.6685405114702
plank,plank_701221.jpg,111.8966794885551,,9.99377219484414,,,125.98278352671659,,,50.95592119995363,142.70179935799723,102.90082570887533,,,84.26684543160746,,,175.87532689393282
plank,plank_703941.jpg,86.70859704980066,,29.6952873066351,,,67.94631021467812,,,59.567948042320985,143.94901540600364,119.34387535199788,,,93.46807799961258,,,150.2460853953542
plank,plank_500271.jpg,93.69265163737703,,35.48685534336148,,,101.45768882463265,,154.64062724230163,7.313522190538633,160.39389103892123,115.07425460700712,89.23743007895872,,92.2317937267272,98.3321731549144,,170.94460404405672
plank,plank_705341.jpg,97.89978414759038,,11.477472330758635,,,67.79091834972948,,98.5938627439485,78.4351079141729,142.8504745448405,114.9374128255318,91.97240616731229,,101.47538030967581,112.82317011978499,,164.8827602540203
plank,plank_703801.jpg,87.91558716075264,,18.430664558429825,,,62.629131068716646,,,82.24933910929937,153.64060496116178,111.79648614979548,88.32212613063156,,92.92983932073572,,,161.66246937414545
